chr	start	end	leaf	fruit
chr	start	end	mid	leaf	fruit	mean_RPKM	max_RPKM	geneN
Chr09A	10500000	10530000	10515000	38.4806368333333	33.7661316666667	36.12338425	38.952757	6
Chr09A	10530000	10560000	10545000	10.5349284	15.7446646	13.1397965	15.7446646	5
Chr09A	10560000	10590000	10575000	130.146905	126.49232	128.3196125	130.146905	1
Chr09A	10590000	10620000	10605000	14.3057645	17.031409	15.66858675	17.2593025	2
Chr09A	10620000	10650000	10635000	28.087578	23.404468	25.746023	28.2183915	2
Chr09A	10650000	10680000	10665000	1.88179266666667	10.4480443333333	6.1649185	10.579145	3
Chr09A	10680000	10710000	10695000	3.61810133333333	5.19930233333333	4.40870183333333	6.083847	3
Chr09A	10710000	10740000	10725000	3.99715	6.67523633333333	5.33619316666667	6.67523633333333	3
Chr09A	10740000	10770000	10755000	224.210304	454.97639	339.593347	454.97639	1
Chr09A	10770000	10800000	10785000	0.7170415	5.26965225	2.993346875	5.26965225	4
Chr09A	10800000	10830000	10815000	0	3.085034	1.542517	3.085034	1
Chr09A	10830000	10860000	10845000	5.7200025	14.910865	10.31543375	14.910865	2
Chr09A	10860000	10890000	10875000	18.809734	22.7260626	20.7678983	22.8340976	5
Chr09A	10890000	10920000	10905000	35.3702	2.0063455	18.68827275	35.505571	2
Chr09A	10920000	10950000	10935000	0	0	0	0	0
Chr09A	10950000	10980000	10965000	0	0.0593172	0.0296586	0.0593172	5
Chr09A	10980000	11010000	10995000	44.4307443333333	26.1874286666667	35.3090865	47.606777	3
Chr09A	11010000	11040000	11025000	7.0586794	21.7116746	14.385177	21.8238878	5
Chr09A	11040000	11070000	11055000	11.564662	20.998204	16.281433	20.998204	1
Chr09A	11070000	11100000	11085000	12.919251	12.7568362	12.8380436	13.4853028	5
Chr09A	11100000	11130000	11115000	6.8886125	17.605248	12.24693025	18.67425325	4
Chr09A	11130000	11160000	11145000	27.874202	29.203392	28.538797	33.939281	3
Chr09A	11160000	11190000	11175000	76.430533	182.101784	129.2661585	182.101784	1
Chr09A	11190000	11220000	11205000	18.7042753333333	18.7516896666667	18.7279825	19.713075	3
Chr09A	11220000	11250000	11235000	19.7230466666667	24.8601753333333	22.291611	25.8728256666667	3
Chr09A	11250000	11280000	11265000	12.839561	30.315026	21.5772935	30.315026	3
Chr09A	11280000	11310000	11295000	23.388054	52.421219	37.9046365	52.472788	2
Chr09A	11310000	11340000	11325000	11.176726	9.159153	10.1679395	11.2953075	2
Chr09A	11340000	11370000	11355000	5.7091895	20.649397	13.17929325	20.649397	2
Chr09A	11370000	11400000	11385000	3.663888	4.9534525	4.30867025	5.1609795	2
Chr09A	11400000	11430000	11415000	36.7392013333333	35.957048	36.3481246666667	40.9048116666667	3
Chr09A	11430000	11460000	11445000	9.37678833333333	3.98443566666667	6.680612	9.70274783333333	6
Chr09A	11460000	11490000	11475000	0.0726506666666667	0.326135666666667	0.199393166666667	0.326135666666667	3
Chr09A	11490000	11520000	11505000	128.962913	0	64.4814565	128.962913	2
Chr09A	11520000	11550000	11535000	2.7694805	5.380811	4.07514575	5.3872635	2
Chr09A	11550000	11580000	11565000	0	0	0	0	0
Chr09A	11580000	11610000	11595000	7.30670033333333	11.7987536666667	9.552727	11.7987536666667	3
Chr09A	11610000	11640000	11625000	31.680146	16.4378365	24.05899125	32.2529415	2
Chr09A	11640000	11670000	11655000	13.314015	9.678289	11.496152	13.314015	1
Chr09A	11670000	11700000	11685000	29.417187	15.5717952	22.4944911	29.9129962	5
Chr09A	11700000	11730000	11715000	4.875681	10.3476628	7.6116719	10.3665076	5
Chr09A	11730000	11760000	11745000	14.126628	22.575811	18.3512195	22.575811	1
Chr09A	11760000	11790000	11775000	29.4009905	30.339962	29.87047625	33.655131	2
Chr09A	11790000	11820000	11805000	28.09490775	34.1366205	31.115764125	35.61819475	4
Chr09A	11820000	11850000	11835000	11.695752	19.9726306666667	15.8341913333333	22.0873156666667	3
Chr09A	11850000	11880000	11865000	6.06133175	8.12479425	7.093063	8.12479425	4
Chr09A	11880000	11910000	11895000	3.30980633333333	5.45320466666667	4.3815055	6.36150866666667	3
Chr09A	11910000	11940000	11925000	11.0314635	11.902383	11.46692325	12.3953635	2
Chr09A	11940000	11970000	11955000	28.6738108	31.9180832	30.295947	34.9091938	5
Chr09A	11970000	1.2e+07	11985000	11.84371	45.419668	28.631689	45.419668	1
Chr09A	1.2e+07	12030000	12015000	14.5407254	19.2688832	16.9048043	19.3896344	5
Chr09A	12030000	12060000	12045000	12.969972	20.608002	16.788987	20.608002	1
Chr09A	12060000	12090000	12075000	15.5124741666667	21.8263278333333	18.669401	22.083033	6
Chr09A	12090000	12120000	12105000	16.5988855	8.96456	12.78172275	16.5988855	2
Chr09A	12120000	12150000	12135000	0	0	0	0	0
Chr09A	12150000	12180000	12165000	0.06052725	0.566966	0.313746625	0.5752465	4
Chr09A	12180000	12210000	12195000	14.63225525	13.26301375	13.9476345	15.7971805	4
Chr09A	12210000	12240000	12225000	28.54293575	13.00403475	20.77348525	29.1061695	4
Chr09A	12240000	12270000	12255000	0	0	0	0	0
Chr09A	12270000	12300000	12285000	25.068309	11.628058	18.3481835	25.068309	1
Chr09A	12300000	12330000	12315000	5.393397	39.885909	22.639653	39.885909	1
Chr09A	12330000	12360000	12345000	17.8050682	18.53883	18.1719491	20.8497892	5
Chr09A	12360000	12390000	12375000	64.531839	128.242705	96.387272	128.242705	1
Chr09A	12390000	12420000	12405000	10.879018	12.164726	11.521872	12.164726	1
Chr09A	12420000	12450000	12435000	15.387737	46.9389705	31.16335375	46.9389705	2
Chr09A	12450000	12480000	12465000	25.52869525	26.25558825	25.89214175	26.55550225	4
Chr09A	12480000	12510000	12495000	27.400903	19.976664	23.6887835	27.400903	2
Chr09A	12510000	12540000	12525000	29.572447	24.2659686666667	26.9192078333333	33.1316403333333	3
Chr09A	12540000	12570000	12555000	4.14471975	1.3683425	2.756531125	4.778349	4
Chr09A	12570000	12600000	12585000	0	0	0	0	0
Chr09A	12600000	12630000	12615000	1.031338	0.270473	0.6509055	1.031338	1
Chr09A	12630000	12660000	12645000	25.6093825	17.795894	21.70263825	29.0892475	2
Chr09A	12660000	12690000	12675000	0.245677	0.206318	0.2259975	0.245677	1
Chr09A	12690000	12720000	12705000	1.654212	0.032685	0.8434485	1.654212	1
Chr09A	12720000	12750000	12735000	7.96350966666667	19.7284696666667	13.8459896666667	19.891496	3
Chr09A	12750000	12780000	12765000	0	0	0	0	0
Chr09A	12780000	12810000	12795000	18.6371213333333	25.4271663333333	22.0321438333333	26.976212	3
Chr09A	12810000	12840000	12825000	14.3380685	15.1344065	14.7362375	15.2022625	2
Chr09A	12840000	12870000	12855000	21.139343	19.95884	20.5490915	23.8957041666667	6
Chr09A	12870000	12900000	12885000	24.6932418	29.9116038	27.3024228	30.469027	5
Chr09A	12900000	12930000	12915000	17.712784	19.830985	18.7718845	19.830985	1
Chr09A	12930000	12960000	12945000	0	0.08393	0.041965	0.08393	1
Chr09A	12960000	12990000	12975000	0.1044475	0.1277545	0.116101	0.1277545	2
Chr09A	12990000	13020000	13005000	1.230084	0.165885	0.6979845	1.230084	1
Chr09A	13020000	13050000	13035000	10.6072765	1.224858	5.91606725	11.0967695	2
Chr09A	13050000	13080000	13065000	0.299895	0.386975	0.343435	0.386975	1
Chr09A	13080000	13110000	13095000	0.719698	1.687101	1.2033995	1.687101	1
Chr09A	13110000	13140000	13125000	0.110089	0.186248	0.1481685	0.186248	1
Chr09A	13140000	13170000	13155000	50.8865755	6.2421375	28.5643565	50.9582295	2
Chr09A	13170000	13200000	13185000	13.4822866666667	32.2727793333333	22.877533	32.9447086666667	3
Chr09A	13200000	13230000	13215000	25.5371723333333	23.836025	24.6865986666667	26.9569793333333	3
Chr09A	13230000	13260000	13245000	90.010572	16.709145	53.3598585	90.010572	1
Chr09A	13260000	13290000	13275000	15.2634306666667	6.9854915	11.1244610833333	16.0565328333333	6
Chr09A	13290000	13320000	13305000	5.255887	0.782428	3.0191575	5.255887	2
Chr09A	13320000	13350000	13335000	0	0	0	0	1
Chr09A	13350000	13380000	13365000	7.30689475	7.66202825	7.4844615	7.9794215	4
Chr09A	13380000	13410000	13395000	9.212942	28.367245	18.7900935	28.367245	1
Chr09A	13410000	13440000	13425000	17.5451293333333	10.0968863333333	13.8210078333333	18.7606753333333	3
Chr09A	13440000	13470000	13455000	12.857187	12.0427135	12.44995025	12.857187	2
Chr09A	13470000	13500000	13485000	0.0589755	0.0476425	0.053309	0.0589755	2
Chr09A	13500000	13530000	13515000	84.1657635	69.36642	76.76609175	84.1657635	2
Chr09A	13530000	13560000	13545000	0	0	0	0	0
Chr09A	13560000	13590000	13575000	0	0	0	0	1
Chr09A	13590000	13620000	13605000	0	0	0	0	1
Chr09A	13620000	13650000	13635000	0.0807866666666667	0.248627666666667	0.164707166666667	0.248627666666667	3
Chr09A	13650000	13680000	13665000	0	0	0	0	1
Chr09A	13680000	13710000	13695000	0.09361	0.343084	0.218347	0.343084	1
Chr09A	13710000	13740000	13725000	0.037792	1.106922	0.572357	1.106922	1
Chr09A	13740000	13770000	13755000	0	0	0	0	0
Chr09A	13770000	13800000	13785000	0	0	0	0	0
Chr09A	13800000	13830000	13815000	22.607402	18.4515255	20.52946375	22.607402	2
Chr09A	13830000	13860000	13845000	11.646854	16.849336	14.248095	16.849336	1
Chr09A	13860000	13890000	13875000	1.4456265	4.727346	3.08648625	4.9411095	2
Chr09A	13890000	13920000	13905000	9.47994466666667	7.56855633333333	8.5242505	9.47994466666667	3
Chr09A	13920000	13950000	13935000	5.014629	0.0184785	2.51655375	5.014629	2
Chr09A	13950000	13980000	13965000	21.641573	11.1048303333333	16.3732016666667	21.9444966666667	3
Chr09A	13980000	14010000	13995000	1.82872	2.2833675	2.05604375	2.2833675	2
Chr09A	14010000	14040000	14025000	0	0	0	0	0
Chr09A	14040000	14070000	14055000	0	0	0	0	0
Chr09A	14070000	14100000	14085000	10.840297	4.58073	7.7105135	10.840297	1
Chr09A	14100000	14130000	14115000	5.12308	7.01213125	6.067605625	7.37932425	4
Chr09A	14130000	14160000	14145000	7.85812833333333	2.73676466666667	5.2974465	7.85812833333333	3
Chr09A	14160000	14190000	14175000	1.514412	0.385625	0.9500185	1.514412	1
Chr09A	14190000	14220000	14205000	13.7553585	11.568874	12.66211625	14.243909	2
Chr09A	14220000	14250000	14235000	10.356734	8.200228	9.278481	10.356734	1
Chr09A	14250000	14280000	14265000	4.827073	3.325445	4.076259	4.827073	1
Chr09A	14280000	14310000	14295000	8.006789	14.6660125	11.33640075	14.6660125	2
Chr09A	14310000	14340000	14325000	35.420272	34.800139	35.1102055	35.420272	1
Chr09A	14340000	14370000	14355000	23.144432	25.923033	24.5337325	25.923033	1
Chr09A	14370000	14400000	14385000	55.7208005	18.94551825	37.333159375	56.2902775	4
Chr09A	14400000	14430000	14415000	207.5866296	30.6952078	119.1409187	213.0673774	5
Chr09A	14430000	14460000	14445000	14.992077	8.790542	11.8913095	15.3352896666667	3
Chr09A	14460000	14490000	14475000	56.6509	36.90667	46.778785	56.6509	1
Chr09A	14490000	14520000	14505000	12.848206	1.454423	7.1513145	12.848206	2
Chr09A	14520000	14550000	14535000	0.215137	0.136733	0.175935	0.215137	1
Chr09A	14550000	14580000	14565000	3.92253	5.596273	4.7594015	5.596273	2
Chr09A	14580000	14610000	14595000	19.209576	23.222334	21.215955	23.758298	2
Chr09A	14610000	14640000	14625000	0	0	0	0	0
Chr09A	14640000	14670000	14655000	49.1115445	34.6115461666667	41.8615453333333	49.8471925	6
Chr09A	14670000	14700000	14685000	7.512972	8.253631	7.8833015	8.253631	1
Chr09A	14700000	14730000	14715000	54.166058	88.722846	71.444452	88.807775	3
Chr09A	14730000	14760000	14745000	125.161899	186.833507	155.997703	186.833507	1
Chr09A	14760000	14790000	14775000	1.302223	0.5803045	0.94126375	1.302223	4
Chr09A	14790000	14820000	14805000	21.7998723333333	25.7389966666667	23.7694345	25.7389966666667	3
Chr09A	14820000	14850000	14835000	0	0	0	0	0
Chr09A	14850000	14880000	14865000	0	0	0	0	0
Chr09A	14880000	14910000	14895000	54.651635	60.267084	57.4593595	60.267084	1
Chr09A	14910000	14940000	14925000	27.386001	21.410367	24.398184	29.881147	2
Chr09A	14940000	14970000	14955000	3.0919385	3.477772	3.28485525	3.477772	2
Chr09A	14970000	1.5e+07	14985000	22.989292	30.0306	26.509946	30.0306	1
Chr09A	1.5e+07	15030000	15015000	20.0896615	17.211665	18.65066325	20.0896615	2
Chr09A	15030000	15060000	15045000	0	0	0	0	0
Chr09A	15060000	15090000	15075000	0	0	0	0	2
Chr09A	15090000	15120000	15105000	0	0	0	0	0
Chr09A	15120000	15150000	15135000	0	0	0	0	0
Chr09A	15150000	15180000	15165000	18.09817	21.5591306666667	19.8286503333333	21.9195816666667	3
Chr09A	15180000	15210000	15195000	14.1154865	14.845258	14.48037225	15.5991425	2
Chr09A	15210000	15240000	15225000	0	0	0	0	0
Chr09A	15240000	15270000	15255000	0	0	0	0	1
Chr09A	15270000	15300000	15285000	0.767166	0.876904	0.822035	0.876904	1
Chr09A	15300000	15330000	15315000	2.36655133333333	2.52923566666667	2.4478935	2.52923566666667	3
Chr09A	15330000	15360000	15345000	0	0	0	0	0
Chr09A	15360000	15390000	15375000	0	0	0	0	0
Chr09A	15390000	15420000	15405000	0	0	0	0	0
Chr09A	15420000	15450000	15435000	17.815826	22.5413505	20.17858825	23.133887	2
Chr09A	15450000	15480000	15465000	0.350781	0.154524	0.2526525	0.350781	1
Chr09A	15480000	15510000	15495000	0.7568735	0.3574375	0.5571555	0.7568735	2
Chr09A	15510000	15540000	15525000	0	0	0	0	0
Chr09A	15540000	15570000	15555000	0	0	0	0	0
Chr09A	15570000	15600000	15585000	0.071537	0.0315383333333333	0.0515376666666667	0.071537	3
Chr09A	15600000	15630000	15615000	70.537424	22.118352	46.327888	70.537424	1
Chr09A	15630000	15660000	15645000	0	0	0	0	0
Chr09A	15660000	15690000	15675000	5.814094	4.755776	5.284935	5.814094	1
Chr09A	15690000	15720000	15705000	0	0	0	0	0
Chr09A	15720000	15750000	15735000	0.4799535	1.311071	0.89551225	1.509132	2
Chr09A	15750000	15780000	15765000	27.5752953333333	20.850652	24.2129736666667	27.5752953333333	3
Chr09A	15780000	15810000	15795000	0	0	0	0	2
Chr09A	15810000	15840000	15825000	1.720263	0	0.8601315	1.720263	1
Chr09A	15840000	15870000	15855000	0	0	0	0	0
Chr09A	15870000	15900000	15885000	52.691638	57.681539	55.1865885	57.681539	1
Chr09A	15900000	15930000	15915000	0	0	0	0	0
Chr09A	15930000	15960000	15945000	0.319369	3.053657	1.686513	3.053657	1
Chr09A	15960000	15990000	15975000	0.856516	0.35175	0.604133	0.856516	1
Chr09A	15990000	16020000	16005000	0	0	0	0	0
Chr09A	16020000	16050000	16035000	8.3927855	7.9500705	8.171428	8.3927855	2
Chr09A	16050000	16080000	16065000	5.385458	1.993002	3.68923	5.385458	1
Chr09A	16080000	16110000	16095000	45.4212	13.469865	29.4455325	45.4212	1
Chr09A	16110000	16140000	16125000	0	0.034198	0.017099	0.034198	1
Chr09A	16140000	16170000	16155000	0	0	0	0	0
Chr09A	16170000	16200000	16185000	0	0	0	0	0
Chr09A	16200000	16230000	16215000	0	0.390771	0.1953855	0.390771	1
Chr09A	16230000	16260000	16245000	0.123477	1.426371	0.774924	1.426371	1
Chr09A	16260000	16290000	16275000	0	0	0	0	0
Chr09A	16290000	16320000	16305000	47.244575	72.734616	59.9895955	72.734616	1
Chr09A	16320000	16350000	16335000	0	0	0	0	0
Chr09A	16350000	16380000	16365000	1.453992	1.8226815	1.63833675	1.8226815	2
Chr09A	16380000	16410000	16395000	39.678919	50.704203	45.191561	50.704203	1
Chr09A	16410000	16440000	16425000	0	0	0	0	1
Chr09A	16440000	16470000	16455000	0	0	0	0	0
Chr09A	16470000	16500000	16485000	0.051938	0	0.025969	0.051938	1
Chr09A	16500000	16530000	16515000	0	0	0	0	1
Chr09A	16530000	16560000	16545000	0	0	0	0	2
Chr09A	16560000	16590000	16575000	11.4818203333333	9.07449566666667	10.278158	12.7903786666667	3
Chr09A	16590000	16620000	16605000	0.592149	0.39318	0.4926645	0.592149	1
Chr09A	16620000	16650000	16635000	17.563689	17.994566	17.7791275	17.994566	1
Chr09A	16650000	16680000	16665000	0	0	0	0	1
Chr09A	16680000	16710000	16695000	34.7700945	13.811732	24.29091325	34.7700945	2
Chr09A	16710000	16740000	16725000	0	0	0	0	1
Chr09A	16740000	16770000	16755000	0	0	0	0	0
Chr09A	16770000	16800000	16785000	0.568189	1.270496	0.9193425	1.270496	1
Chr09A	16800000	16830000	16815000	0	0	0	0	2
Chr09A	16830000	16860000	16845000	0	0	0	0	0
Chr09A	16860000	16890000	16875000	12.510951	9.290444	10.9006975	12.510951	1
Chr09A	16890000	16920000	16905000	0	0	0	0	0
Chr09A	16920000	16950000	16935000	0	0	0	0	0
Chr09A	16950000	16980000	16965000	0	0	0	0	0
Chr09A	16980000	17010000	16995000	0.602294333333333	1.28093533333333	0.941614833333333	1.28093533333333	3
Chr09A	17010000	17040000	17025000	6.543106	5.42809	5.985598	6.543106	1
Chr09A	17040000	17070000	17055000	0	0	0	0	0
Chr09A	17070000	17100000	17085000	0	0	0	0	0
Chr09A	17100000	17130000	17115000	13.11266	23.025217	18.0689385	23.025217	1
Chr09A	17130000	17160000	17145000	66.705667	27.060867	46.883267	66.705667	1
Chr09A	17160000	17190000	17175000	0	0	0	0	0
Chr09A	17190000	17220000	17205000	0	0	0	0	0
Chr09A	17220000	17250000	17235000	0	0	0	0	0
Chr09A	17250000	17280000	17265000	0	0	0	0	0
Chr09A	17280000	17310000	17295000	0	0	0	0	0
Chr09A	17310000	17340000	17325000	41.042166	14.598541	27.8203535	41.042166	1
Chr09A	17340000	17370000	17355000	0	0	0	0	0
Chr09A	17370000	17400000	17385000	0	0	0	0	0
Chr09A	17400000	17430000	17415000	0	0	0	0	0
Chr09A	17430000	17460000	17445000	3.7298825	4.644782	4.18733225	4.644782	2
Chr09A	17460000	17490000	17475000	0	0	0	0	0
Chr09A	17490000	17520000	17505000	22.705207	24.878443	23.791825	24.878443	1
Chr09A	17520000	17550000	17535000	0	0	0	0	0
Chr09A	17550000	17580000	17565000	0	0	0	0	0
Chr09A	17580000	17610000	17595000	0	0	0	0	0
Chr09A	17610000	17640000	17625000	0	0	0	0	0
Chr09A	17640000	17670000	17655000	0	0	0	0	0
Chr09A	17670000	17700000	17685000	0	0	0	0	0
Chr09A	17700000	17730000	17715000	0	0	0	0	0
Chr09A	17730000	17760000	17745000	0	0	0	0	0
Chr09A	17760000	17790000	17775000	0	0	0	0	0
Chr09A	17790000	17820000	17805000	0	0	0	0	0
Chr09A	17820000	17850000	17835000	0	0	0	0	0
Chr09A	17850000	17880000	17865000	0	0	0	0	0
Chr09A	17880000	17910000	17895000	0	0	0	0	0
Chr09A	17910000	17940000	17925000	0	0	0	0	0
Chr09A	17940000	17970000	17955000	0	0	0	0	0
Chr09A	17970000	1.8e+07	17985000	0	0	0	0	0
Chr09A	1.8e+07	18030000	18015000	0	0	0	0	0
Chr09A	18030000	18060000	18045000	0	0	0	0	0
Chr09A	18060000	18090000	18075000	0	0	0	0	0
Chr09A	18090000	18120000	18105000	0	0	0	0	0
Chr09A	18120000	18150000	18135000	0	0	0	0	0
Chr09A	18150000	18180000	18165000	0	0	0	0	0
Chr09A	18180000	18210000	18195000	0	0	0	0	0
Chr09A	18210000	18240000	18225000	0	0	0	0	0
Chr09A	18240000	18270000	18255000	0	0	0	0	0
Chr09A	18270000	18300000	18285000	0	0	0	0	0
Chr09A	18300000	18330000	18315000	0	0	0	0	0
Chr09A	18330000	18360000	18345000	0	0	0	0	0
Chr09A	18360000	18390000	18375000	0	0	0	0	0
Chr09A	18390000	18420000	18405000	0	0	0	0	0
Chr09A	18420000	18450000	18435000	0	0	0	0	0
Chr09A	18450000	18480000	18465000	0	0	0	0	0
Chr09A	18480000	18510000	18495000	0	0	0	0	0
Chr09A	18510000	18540000	18525000	0	0	0	0	0
Chr09A	18540000	18570000	18555000	0	0	0	0	0
Chr09A	18570000	18600000	18585000	0	0	0	0	0
Chr09A	18600000	18630000	18615000	0	0	0	0	0
Chr09A	18630000	18660000	18645000	0	0	0	0	0
Chr09A	18660000	18690000	18675000	0	0	0	0	0
Chr09A	18690000	18720000	18705000	0	0	0	0	0
Chr09A	18720000	18750000	18735000	0	0	0	0	0
Chr09A	18750000	18780000	18765000	0	0	0	0	0
Chr09A	18780000	18810000	18795000	0	0	0	0	0
Chr09A	18810000	18840000	18825000	0	0	0	0	0
Chr09A	18840000	18870000	18855000	0	0	0	0	0
Chr09A	18870000	18900000	18885000	0	0	0	0	0
Chr09A	18900000	18930000	18915000	0	0	0	0	0
Chr09A	18930000	18960000	18945000	0	0	0	0	0
Chr09A	18960000	18990000	18975000	0	0	0	0	0
Chr09A	18990000	19020000	19005000	0	0	0	0	0
Chr09A	19020000	19050000	19035000	0	0	0	0	0
Chr09A	19050000	19080000	19065000	0	0	0	0	0
Chr09A	19080000	19110000	19095000	0	0	0	0	0
Chr09A	19110000	19140000	19125000	0	0	0	0	0
Chr09A	19140000	19170000	19155000	0	0	0	0	0
Chr09A	19170000	19200000	19185000	0	0	0	0	0
Chr09A	19200000	19230000	19215000	0	0	0	0	0
Chr09A	19230000	19260000	19245000	0	0	0	0	0
Chr09A	19260000	19290000	19275000	0	0	0	0	0
Chr09A	19290000	19320000	19305000	0	0	0	0	0
Chr09A	19320000	19350000	19335000	0	0	0	0	0
Chr09A	19350000	19380000	19365000	0	0	0	0	0
Chr09A	19380000	19410000	19395000	0	0	0	0	0
Chr09A	19410000	19440000	19425000	0	0	0	0	0
Chr09A	19440000	19470000	19455000	0	0	0	0	0
Chr09A	19470000	19500000	19485000	0	0	0	0	0
Chr09A	19500000	19530000	19515000	0	0	0	0	0
Chr09A	19530000	19560000	19545000	0	0	0	0	0
Chr09A	19560000	19590000	19575000	0	0	0	0	0
Chr09A	19590000	19620000	19605000	0	0	0	0	0
Chr09A	19620000	19650000	19635000	0	0	0	0	0
Chr09A	19650000	19680000	19665000	0	0	0	0	0
Chr09A	19680000	19710000	19695000	0	0	0	0	0
Chr09A	19710000	19740000	19725000	0	0	0	0	0
Chr09A	19740000	19770000	19755000	0	0	0	0	0
